ano_mes,codigo,nome,uf,PR_soma_mm,PR_dias_validos,Tmed_media,T_dias_validos,dias_no_mes
2013-09,A329,CABROBO,PE,0.0,30,27.21666653951009,30,30
2013-10,A329,CABROBO,PE,5.199999809265137,31,28.54516118572604,31,31
2013-11,A329,CABROBO,PE,1.4000000059604645,30,28.826666609446207,30,30
2013-12,A329,CABROBO,PE,201.00000171363354,31,28.922580657466764,31,31
2014-01,A329,CABROBO,PE,7.3999999314546585,31,28.754838789663008,31,31
2014-02,A329,CABROBO,PE,26.999999403953552,28,28.30178563935416,28,28
2014-03,A329,CABROBO,PE,12.799999952316284,31,28.93064529665055,31,31
2014-04,A329,CABROBO,PE,46.80000048875809,30,27.939999930063884,30,30
2014-05,A329,CABROBO,PE,19.99999998509884,30,26.6564516252087,31,31
2014-06,A329,CABROBO,PE,8.800000160932541,29,26.024999809265136,30,30
2014-07,A329,CABROBO,PE,8.200000151991844,30,25.382258046057917,31,31
2014-08,A329,CABROBO,PE,13.000000223517418,31,25.124193591456258,31,31
2014-09,A329,CABROBO,PE,5.0,30,27.285000038146972,30,30
2014-10,A329,CABROBO,PE,2.199999988079071,31,27.98709694031746,31,31
2014-11,A329,CABROBO,PE,30.999999403953552,30,28.841666634877523,30,30
2014-12,A329,CABROBO,PE,45.200000673532486,31,28.382257923003166,31,31
2015-01,A329,CABROBO,PE,2.9999999552965164,31,29.322580583633915,31,31
2015-02,A329,CABROBO,PE,61.20000119507313,28,28.82142867360796,28,28
2015-03,A329,CABROBO,PE,114.20000192523003,31,28.708064509976296,31,31
2015-04,A329,CABROBO,PE,16.800000339746475,30,29.184999815622966,30,30
2015-05,A329,CABROBO,PE,6.800000041723251,31,28.201612872462118,31,31
2015-06,A329,CABROBO,PE,11.200000032782555,30,26.162962984155726,27,30
2015-07,A329,CABROBO,PE,10.400000050663948,25,25.579166730244953,24,31
2015-08,A329,CABROBO,PE,1.0000000149011612,31,25.970967661949896,31,31
2015-09,A329,CABROBO,PE,2.4000000059604645,30,27.74000015258789,30,30
2015-10,A329,CABROBO,PE,0.0,31,28.850000012305475,31,31
2015-11,A329,CABROBO,PE,0.0,30,30.796666812896728,30,30
2015-12,A329,CABROBO,PE,15.800000190734863,31,30.09516119187878,31,31
2016-01,A329,CABROBO,PE,204.20000056922436,31,27.83064506899926,31,31
2016-02,A329,CABROBO,PE,36.60000053048134,29,28.053448118012525,29,29
2016-03,A329,CABROBO,PE,79.60000152885914,31,29.772580731299616,31,31
2016-04,A329,CABROBO,PE,0.6000000089406967,27,,13,30
2016-05,A329,CABROBO,PE,,0,,0,31
2016-06,A329,CABROBO,PE,,7,,7,30
2016-07,A329,CABROBO,PE,3.9999999403953552,31,25.333870918520034,31,31
2016-08,A329,CABROBO,PE,1.8000000268220901,31,25.862903071988015,31,31
2016-09,A329,CABROBO,PE,0.20000000298023224,30,27.761666679382323,30,30
2016-10,A329,CABROBO,PE,1.7999999523162842,31,29.12903222730083,31,31
2016-11,A329,CABROBO,PE,2.200000047683716,30,29.703333314259847,30,30
2016-12,A329,CABROBO,PE,45.800000578165054,31,29.78548385250953,31,31
2017-01,A329,CABROBO,PE,0.0,31,29.533871004658362,31,31
2017-02,A329,CABROBO,PE,88.60000020265579,28,29.123214415141515,28,28
2017-03,A329,CABROBO,PE,19.00000001490116,31,29.53870964050293,31,31
2017-04,A329,CABROBO,PE,17.60000015795231,30,28.726666673024496,30,30
2017-05,A329,CABROBO,PE,5.400000125169754,31,27.422580657466764,31,31
2017-06,A329,CABROBO,PE,41.40000040829182,30,25.22000001271566,30,30
2017-07,A329,CABROBO,PE,21.999999806284904,31,23.50161297090592,31,31
2017-08,A329,CABROBO,PE,2.6000000536441803,29,25.60178565979004,28,31
2017-09,A329,CABROBO,PE,9.800000160932541,28,25.601666673024496,30,30
2017-10,A329,CABROBO,PE,0.20000000298023224,31,27.911290537926458,31,31
2017-11,A329,CABROBO,PE,8.200000077486038,30,29.82166668574015,30,30
2017-12,A329,CABROBO,PE,8.199999883770943,31,30.153225898742676,31,31
2018-01,A329,CABROBO,PE,47.39999996125698,29,29.233870721632435,31,31
2018-02,A329,CABROBO,PE,196.79999934136868,28,28.02678578240531,28,28
2018-03,A329,CABROBO,PE,37.400000765919685,31,28.333871041574785,31,31
2018-04,A329,CABROBO,PE,81.39999993145466,30,26.974999936421714,30,30
2018-05,A329,CABROBO,PE,3.000000074505806,31,26.891935563856556,31,31
2018-06,A329,CABROBO,PE,0.4000000059604645,30,25.666666666666668,30,30
2018-07,A329,CABROBO,PE,0.20000000298023224,31,25.369354740265877,31,31
2018-08,A329,CABROBO,PE,0.0,31,26.080645038235573,31,31
2018-09,A329,CABROBO,PE,0.0,30,27.516666571299236,30,30
2018-10,A329,CABROBO,PE,4.200000047683716,31,29.341935557703817,31,31
2018-11,A329,CABROBO,PE,0.0,27,30.019999980926514,20,30
2018-12,A329,CABROBO,PE,,1,,0,31
2019-01,A329,CABROBO,PE,,0,,0,31
2019-02,A329,CABROBO,PE,,4,,0,28
2019-03,A329,CABROBO,PE,,11,,11,31
2019-04,A329,CABROBO,PE,15.800000220537186,30,28.390000089009604,30,30
2019-05,A329,CABROBO,PE,51.00000038743019,31,27.877419287158595,31,31
2019-06,A329,CABROBO,PE,21.40000009536743,30,25.97166659037272,30,30
2019-07,A329,CABROBO,PE,39.39999996125698,31,24.758064608420096,31,31
2019-08,A329,CABROBO,PE,2.6000000089406967,31,25.23064514898485,31,31
2019-09,A329,CABROBO,PE,0.0,30,27.453333473205568,30,30
2019-10,A329,CABROBO,PE,1.2000000029802322,30,28.8435483747913,31,31
2019-11,A329,CABROBO,PE,1.8000000566244125,30,29.92833331425985,30,30
2019-12,A329,CABROBO,PE,39.80000114440918,31,29.853225800298876,31,31
2010-01,A357,PALMARES,PE,129.19999861717224,30,26.72419354223436,31,31
2010-02,A357,PALMARES,PE,107.99999958276749,28,27.387499843324935,28,28
2010-03,A357,PALMARES,PE,62.799999698996544,30,28.251612755560107,31,31
2010-04,A357,PALMARES,PE,134.20000119507313,30,27.784999942779542,30,30
2010-05,A357,PALMARES,PE,4.600000083446503,25,27.237096786499023,31,31
2010-06,A357,PALMARES,PE,1.4000000208616257,27,25.39666659037272,30,30
2010-07,A357,PALMARES,PE,78.20000058412552,31,24.175806537751228,31,31
2010-08,A357,PALMARES,PE,127.19999867677689,31,23.14833329518636,30,31
2010-09,A357,PALMARES,PE,108.60000005364418,29,24.056666723887126,30,30
2010-10,A357,PALMARES,PE,18.600000217556953,31,26.346774101257324,31,31
2010-11,A357,PALMARES,PE,6.999999985098839,29,27.120000076293945,30,30
2010-12,A357,PALMARES,PE,10.600000321865082,29,27.95322578184066,31,31
2011-01,A357,PALMARES,PE,75.39999887347221,31,27.222580602092126,31,31
2011-02,A357,PALMARES,PE,99.59999988973141,28,27.001785618918284,28,28
2011-03,A357,PALMARES,PE,53.200000286102295,31,27.829032190384403,31,31
2011-04,A357,PALMARES,PE,226.99999764561653,30,26.65833346048991,30,30
2011-05,A357,PALMARES,PE,565.9999984502792,31,25.680645081304736,31,31
2011-06,A357,PALMARES,PE,178.20000134408474,30,24.80166680018107,30,30
2011-07,A357,PALMARES,PE,331.9999978393316,30,23.43870956667008,31,31
2011-08,A357,PALMARES,PE,100.20000019669533,30,24.061290371802546,31,31
2011-09,A357,PALMARES,PE,47.599999502301216,30,24.38666664759318,30,30
2011-10,A357,PALMARES,PE,30.600000709295273,28,25.754838635844568,31,31
2011-11,A357,PALMARES,PE,84.5999988168478,26,26.338333479563396,30,30
2011-12,A357,PALMARES,PE,12.199999868869781,31,27.314516159795946,31,31
2012-01,A357,PALMARES,PE,5.199999958276749,31,26.620967957281298,31,31
2012-02,A357,PALMARES,PE,167.4000032544136,29,26.50172421027874,29,29
2012-03,A357,PALMARES,PE,42.79999998211861,31,26.946774390435987,31,31
2012-04,A357,PALMARES,PE,45.40000011026859,29,26.836666774749755,30,30
2012-05,A357,PALMARES,PE,84.79999908804893,31,26.4935484240132,31,31
2012-06,A357,PALMARES,PE,193.80000101029873,30,24.774999872843424,30,30
2012-07,A357,PALMARES,PE,217.40000165998936,31,23.78870976355768,31,31
2012-08,A357,PALMARES,PE,111.19999954104424,30,23.314516190559633,31,31
2012-09,A357,PALMARES,PE,18.39999955892563,29,24.314999930063884,30,30
2012-10,A357,PALMARES,PE,32.00000020861626,30,25.411290199525894,31,31
2012-11,A357,PALMARES,PE,13.20000022649765,29,26.98499984741211,30,30
2012-12,A357,PALMARES,PE,26.400000035762787,31,27.62258062055034,31,31
2013-01,A357,PALMARES,PE,85.3999996483326,31,27.6596774132021,31,31
2013-02,A357,PALMARES,PE,13.800000011920929,28,28.258928639548166,28,28
2013-03,A357,PALMARES,PE,34.39999984204769,30,28.371666812896727,30,31
2013-04,A357,PALMARES,PE,229.20000165700912,30,27.65833330154419,30,30
2013-05,A357,PALMARES,PE,165.79999788105488,31,26.122580559022964,31,31
2013-06,A357,PALMARES,PE,235.59999932348728,27,25.708333237965903,30,30
2013-07,A357,PALMARES,PE,20.200000166893005,21,24.27580633471089,31,31
2013-08,A357,PALMARES,PE,158.4000020325184,31,24.26290330579204,31,31
2013-09,A357,PALMARES,PE,117.20000137388706,29,24.510000006357828,30,30
2013-10,A357,PALMARES,PE,66.59999923408031,30,25.508064516129032,31,31
2013-11,A357,PALMARES,PE,70.59999859333038,29,25.805000178019206,30,30
2013-12,A357,PALMARES,PE,34.800000101327896,31,27.080645038235573,31,31
2014-01,A357,PALMARES,PE,24.399999797344208,31,26.961290297969693,31,31
2014-02,A357,PALMARES,PE,201.99999955296516,28,26.437500068119594,28,28
2014-03,A357,PALMARES,PE,136.600001886487,29,26.90322568339686,31,31
2014-04,A357,PALMARES,PE,78.1999998241663,29,26.956666533152262,30,30
2014-05,A357,PALMARES,PE,201.5999991297722,30,25.554838672760994,31,31
2014-06,A357,PALMARES,PE,70.80000069737434,30,24.854999923706053,30,30
2014-07,A357,PALMARES,PE,54.799999356269836,31,24.198387084468717,31,31
2014-08,A357,PALMARES,PE,,0,23.879032288828203,31,31
2014-09,A357,PALMARES,PE,123.60000063478947,28,24.53833335240682,30,30
2014-10,A357,PALMARES,PE,207.8000036329031,29,25.145161321086267,31,31
2014-11,A357,PALMARES,PE,26.199999824166298,29,26.196666781107584,30,30
2014-12,A357,PALMARES,PE,0.20000000298023224,31,26.70161296475318,31,31
2015-01,A357,PALMARES,PE,0.20000000298023224,31,27.175806568514915,31,31
2015-02,A357,PALMARES,PE,,0,27.585714408329554,28,28
2015-03,A357,PALMARES,PE,,0,27.193548356333086,31,31
2015-04,A357,PALMARES,PE,,0,28.44999974568685,30,30
2015-05,A357,PALMARES,PE,51.20000019669533,30,26.803225578800326,31,31
2015-06,A357,PALMARES,PE,340.600002348423,30,25.011666774749756,30,30
2015-07,A357,PALMARES,PE,332.2000012099743,31,24.093548313263923,31,31
2015-08,A357,PALMARES,PE,88.6000003516674,31,24.18709671881891,31,31
2015-09,A357,PALMARES,PE,31.600000023841858,24,25.15652154839557,23,30
2015-10,A357,PALMARES,PE,,4,,0,31
2015-11,A357,PALMARES,PE,4.000000104308128,25,27.510000114440917,25,30
2015-12,A357,PALMARES,PE,105.20000003278255,31,27.096774039729947,31,31
2016-01,A357,PALMARES,PE,150.4000006467104,31,27.05483882657943,31,31
2016-02,A357,PALMARES,PE,73.40000168979168,29,26.996551710983802,29,29
2016-03,A357,PALMARES,PE,,0,27.583871041574785,31,31
2016-04,A357,PALMARES,PE,,0,26.628333409627277,30,30
2016-05,A357,PALMARES,PE,,0,25.833870949283725,31,31
2016-06,A357,PALMARES,PE,,0,24.91999994913737,30,30
2016-07,A357,PALMARES,PE,73.60000097751617,29,23.75,31,31
2016-08,A357,PALMARES,PE,4.400000125169754,29,24.04838703524682,31,31
2016-09,A357,PALMARES,PE,35.200000628829,29,25.054999987284344,30,30
2016-10,A357,PALMARES,PE,11.400000169873238,31,26.195161234947943,31,31
2016-11,A357,PALMARES,PE,,18,,17,30
2016-12,A357,PALMARES,PE,28.399999991059303,29,27.74354814714001,31,31
2017-01,A357,PALMARES,PE,,1,,0,31
2017-02,A357,PALMARES,PE,,0,,0,28
2017-03,A357,PALMARES,PE,,0,,0,31
2017-04,A357,PALMARES,PE,,0,,0,30
2017-05,A357,PALMARES,PE,521.6000017523766,23,26.01521749081819,23,31
2017-06,A357,PALMARES,PE,350.80000291764736,29,25.01499996185303,30,30
2017-07,A357,PALMARES,PE,346.99999921023846,31,23.056451582139537,31,31
2017-08,A357,PALMARES,PE,95.80000039935112,30,24.143548534762473,31,31
2017-09,A357,PALMARES,PE,,15,,17,30
2017-10,A357,PALMARES,PE,45.99999971687794,31,25.419354961764427,31,31
2017-11,A357,PALMARES,PE,5.80000002682209,29,26.646666717529296,30,30
2017-12,A357,PALMARES,PE,94.40000063180923,31,27.788709732793993,31,31
2018-01,A357,PALMARES,PE,107.0000002682209,31,27.00000012305475,31,31
2018-02,A357,PALMARES,PE,129.20000115036964,28,27.191071612494333,28,28
2018-03,A357,PALMARES,PE,,12,,11,31
2018-04,A357,PALMARES,PE,285.80000218749046,29,26.310000133514404,30,30
2018-05,A357,PALMARES,PE,222.6000003516674,29,25.533871004658362,31,31
2018-06,A357,PALMARES,PE,73.99999940395355,29,24.594999917348225,30,30
2018-07,A357,PALMARES,PE,113.20000122487545,30,23.841935496176443,31,31
2018-08,A357,PALMARES,PE,47.79999974370003,29,24.520967637338945,31,31
2018-09,A357,PALMARES,PE,34.799999833106995,26,25.211111068725586,27,30
2018-10,A357,PALMARES,PE,,9,,7,31
2018-11,A357,PALMARES,PE,60.80000075697899,22,26.870454528115012,22,30
2018-12,A357,PALMARES,PE,23.99999962747097,20,,17,31
2019-01,A357,PALMARES,PE,,6,,6,31
2019-02,A357,PALMARES,PE,,15,,14,28
2019-03,A357,PALMARES,PE,,0,,4,31
2019-04,A357,PALMARES,PE,,6,,4,30
2019-05,A357,PALMARES,PE,81.60000112652779,25,26.55185173175953,27,31
2019-06,A357,PALMARES,PE,17.200000286102295,23,24.551666736602783,30,30
2019-07,A357,PALMARES,PE,29.799999848008156,28,24.0370967003607,31,31
2019-08,A357,PALMARES,PE,,0,23.706451569834062,31,31
2019-09,A357,PALMARES,PE,0.0,29,24.89666665395101,30,30
2019-10,A357,PALMARES,PE,1.0000000149011612,31,26.148387109079668,31,31
2019-11,A357,PALMARES,PE,6.000000014901161,30,27.726666514078776,30,30
2019-12,A357,PALMARES,PE,0.8000000268220901,30,28.201612933989495,31,31
2010-01,A347,CAMPOS SALES,CE,62.20000061392784,28,25.787096731124386,31,31
2010-02,A347,CAMPOS SALES,CE,74.6000008136034,28,27.14464279583522,28,28
2010-03,A347,CAMPOS SALES,CE,155.20000246167183,31,27.279032307286418,31,31
2010-04,A347,CAMPOS SALES,CE,247.60000391304493,30,25.47666670481364,30,30
2010-05,A347,CAMPOS SALES,CE,39.20000019669533,31,25.648386986024917,31,31
2010-06,A347,CAMPOS SALES,CE,6.600000083446503,30,24.996666622161865,30,30
2010-07,A347,CAMPOS SALES,CE,2.400000035762787,31,24.832258101432554,31,31
2010-08,A347,CAMPOS SALES,CE,0.0,31,25.133333269755045,30,31
2010-09,A347,CAMPOS SALES,CE,0.0,30,26.233333333333334,30,30
2010-10,A347,CAMPOS SALES,CE,59.59999932348728,31,27.611290470246345,31,31
2010-11,A347,CAMPOS SALES,CE,0.20000000298023224,30,27.711666742960613,30,30
2010-12,A347,CAMPOS SALES,CE,3.6000000685453415,30,25.36774189241471,31,31
2011-01,A347,CAMPOS SALES,CE,,0,24.922580688230454,31,31
2011-02,A347,CAMPOS SALES,CE,,0,24.178571496691024,28,28
2011-03,A347,CAMPOS SALES,CE,,0,24.550000006152736,31,31
2011-04,A347,CAMPOS SALES,CE,,0,24.828333218892414,30,30
2011-05,A347,CAMPOS SALES,CE,13.799999862909317,27,24.33064506899926,31,31
2011-06,A347,CAMPOS SALES,CE,0.20000000298023224,30,24.31999988555908,30,30
2011-07,A347,CAMPOS SALES,CE,1.7999999821186066,30,24.28793112985019,29,31
2011-08,A347,CAMPOS SALES,CE,7.799999907612801,31,25.512903244264663,31,31
2011-09,A347,CAMPOS SALES,CE,0.0,30,25.999999968210854,30,30
2011-10,A347,CAMPOS SALES,CE,25.000000029802322,31,27.58225800914149,31,31
2011-11,A347,CAMPOS SALES,CE,33.60000093281269,30,26.461666584014893,30,30
2011-12,A347,CAMPOS SALES,CE,13.599999904632568,31,27.39516129032258,31,31
2012-01,A347,CAMPOS SALES,CE,16.599999770522118,30,27.369354740265877,31,31
2012-02,A347,CAMPOS SALES,CE,184.3999989181757,29,25.91379293902167,29,29
2012-03,A347,CAMPOS SALES,CE,105.2000010162592,31,25.04516121648973,31,31
2012-04,A347,CAMPOS SALES,CE,5.200000062584877,30,26.151666673024497,30,30
2012-05,A347,CAMPOS SALES,CE,4.000000134110451,31,26.711290267206007,31,31
2012-06,A347,CAMPOS SALES,CE,11.800000295042992,30,26.088333257039388,30,30
2012-07,A347,CAMPOS SALES,CE,0.0,31,25.537096608069636,31,31
2012-08,A347,CAMPOS SALES,CE,0.0,31,25.20161296475318,31,31
2012-09,A347,CAMPOS SALES,CE,0.0,30,27.06333328882853,30,30
2012-10,A347,CAMPOS SALES,CE,0.0,31,28.06774188626197,31,31
2012-11,A347,CAMPOS SALES,CE,0.0,30,28.36000010172526,30,30
2012-12,A347,CAMPOS SALES,CE,,11,,4,31
2013-01,A347,CAMPOS SALES,CE,,0,,0,31
2013-02,A347,CAMPOS SALES,CE,,0,,8,28
2013-03,A347,CAMPOS SALES,CE,70.1999998241663,27,27.780357190540858,28,31
2013-04,A347,CAMPOS SALES,CE,67.59999890625477,26,25.45000003814697,25,30
2013-05,A347,CAMPOS SALES,CE,12.999999701976776,31,25.699999993847264,31,31
2013-06,A347,CAMPOS SALES,CE,9.599999859929085,30,26.076666609446207,30,30
2013-07,A347,CAMPOS SALES,CE,14.199999779462814,31,25.533870943130985,31,31
2013-08,A347,CAMPOS SALES,CE,0.0,31,26.369354740265877,31,31
2013-09,A347,CAMPOS SALES,CE,0.0,30,27.590000025431316,30,30
2013-10,A347,CAMPOS SALES,CE,2.600000023841858,31,28.22419341917961,31,31
2013-11,A347,CAMPOS SALES,CE,11.600000396370888,30,27.831666787465412,30,30
2013-12,A347,CAMPOS SALES,CE,49.39999943971634,31,27.370967711171797,31,31
2014-01,A347,CAMPOS SALES,CE,36.00000062584877,30,27.29677409510459,31,31
2014-02,A347,CAMPOS SALES,CE,62.99999947845936,28,25.782143081937516,28,28
2014-03,A347,CAMPOS SALES,CE,117.60000199079514,29,25.367742076996834,31,31
2014-04,A347,CAMPOS SALES,CE,62.60000114142895,29,25.44499988555908,30,30
2014-05,A347,CAMPOS SALES,CE,10.000000163912773,30,25.777419336380497,31,31
2014-06,A347,CAMPOS SALES,CE,6.0,30,25.534999942779542,30,30
2014-07,A347,CAMPOS SALES,CE,13.200000181794167,31,25.4870968480264,31,31
2014-08,A347,CAMPOS SALES,CE,0.0,31,25.824193400721395,31,31
2014-09,A347,CAMPOS SALES,CE,3.4000000953674316,30,27.400000063578286,30,30
2014-10,A347,CAMPOS SALES,CE,29.199999287724495,31,27.47741945328251,31,31
2014-11,A347,CAMPOS SALES,CE,40.600000247359276,30,27.263333225250243,30,30
2014-12,A347,CAMPOS SALES,CE,54.40000060200691,31,26.969354752571352,31,31
2015-01,A347,CAMPOS SALES,CE,19.59999969601631,31,27.86129025490053,31,31
2015-02,A347,CAMPOS SALES,CE,,18,,18,28
2015-03,A347,CAMPOS SALES,CE,166.39999935030937,31,25.96612911839639,31,31
2015-04,A347,CAMPOS SALES,CE,47.99999997019768,30,25.596666685740153,30,30
2015-05,A347,CAMPOS SALES,CE,81.79999811947346,31,25.45833330154419,30,31
2015-06,A347,CAMPOS SALES,CE,17.399999618530273,30,25.320000012715656,30,30
2015-07,A347,CAMPOS SALES,CE,8.400000154972076,31,25.656451686736077,31,31
2015-08,A347,CAMPOS SALES,CE,0.0,31,26.233870998505623,31,31
2015-09,A347,CAMPOS SALES,CE,0.0,30,28.01481487132885,27,30
2015-10,A347,CAMPOS SALES,CE,,5,,3,31
2015-11,A347,CAMPOS SALES,CE,,19,,19,30
2015-12,A347,CAMPOS SALES,CE,23.400000363588333,31,29.111290316427908,31,31
2016-01,A347,CAMPOS SALES,CE,144.39999900758266,31,26.314516005977506,31,31
2016-02,A347,CAMPOS SALES,CE,20.600000381469727,29,26.78965522503031,29,29
2016-03,A347,CAMPOS SALES,CE,56.40000040829182,31,28.169354961764427,31,31
2016-04,A347,CAMPOS SALES,CE,5.0000001937150955,30,27.7616668065389,30,30
2016-05,A347,CAMPOS SALES,CE,10.999999791383743,31,27.614516135184996,31,31
2016-06,A347,CAMPOS SALES,CE,1.4000000059604645,30,25.958333365122478,30,30
2016-07,A347,CAMPOS SALES,CE,0.0,31,25.81129031027517,31,31
2016-08,A347,CAMPOS SALES,CE,0.0,31,26.85645164981965,31,31
2016-09,A347,CAMPOS SALES,CE,10.000000387430191,30,27.996666812896727,30,30
2016-10,A347,CAMPOS SALES,CE,2.399999976158142,31,28.932257929155902,31,31
2016-11,A347,CAMPOS SALES,CE,0.20000000298023224,30,29.34999990463257,30,30
2016-12,A347,CAMPOS SALES,CE,38.39999948441982,31,28.330645038235573,31,31
2017-01,A347,CAMPOS SALES,CE,103.40000075101852,31,27.525806303947203,31,31
2017-02,A347,CAMPOS SALES,CE,73.79999874532223,24,,19,28
2017-03,A347,CAMPOS SALES,CE,,18,,8,31
2017-04,A347,CAMPOS SALES,CE,,0,,0,30
2017-05,A347,CAMPOS SALES,CE,,15,,16,31
2017-06,A347,CAMPOS SALES,CE,12.80000002682209,30,25.62500015894572,30,30
2017-07,A347,CAMPOS SALES,CE,0.20000000298023224,31,23.961290328733384,31,31
2017-08,A347,CAMPOS SALES,CE,0.0,31,26.233870967741936,31,31
2017-09,A347,CAMPOS SALES,CE,0.0,30,26.356666723887127,30,30
2017-10,A347,CAMPOS SALES,CE,0.0,31,28.580645253581384,31,31
2017-11,A347,CAMPOS SALES,CE,4.200000002980232,30,28.57666680018107,30,30
2017-12,A347,CAMPOS SALES,CE,11.800000205636024,31,28.661290291816957,31,31
2018-01,A347,CAMPOS SALES,CE,51.599999979138374,31,27.483871090796686,31,31
2018-02,A347,CAMPOS SALES,CE,196.800000295043,28,25.7214287008558,28,28
2018-03,A347,CAMPOS SALES,CE,48.39999894797802,31,25.906451563681326,31,31
2018-04,A347,CAMPOS SALES,CE,40.19999973475933,27,25.226666768391926,30,30
2018-05,A347,CAMPOS SALES,CE,25.399999290704727,31,25.291935397732644,31,31
2018-06,A347,CAMPOS SALES,CE,0.0,30,25.431666819254556,30,30
2018-07,A347,CAMPOS SALES,CE,0.0,31,25.385483834051318,31,31
2018-08,A347,CAMPOS SALES,CE,0.0,31,26.543548214820124,31,31
2018-09,A347,CAMPOS SALES,CE,0.0,30,28.046666622161865,30,30
2018-10,A347,CAMPOS SALES,CE,12.799999669194221,31,28.59999998154179,31,31
2018-11,A347,CAMPOS SALES,CE,22.99999962747097,29,28.80500005086263,30,30
2018-12,A347,CAMPOS SALES,CE,167.20000006258488,31,25.646774199701124,31,31
2019-01,A347,CAMPOS SALES,CE,32.19999907910824,29,26.141935440801806,31,31
2019-02,A347,CAMPOS SALES,CE,135.00000137090683,28,27.162499938692367,28,28
2019-03,A347,CAMPOS SALES,CE,286.2000015228987,31,25.98548375406573,31,31
2019-04,A347,CAMPOS SALES,CE,116.00000101327896,30,25.446666717529297,30,30
2019-05,A347,CAMPOS SALES,CE,39.80000005662441,31,25.04516137030817,31,31
2019-06,A347,CAMPOS SALES,CE,33.39999961853027,30,24.63833335240682,30,30
2019-07,A347,CAMPOS SALES,CE,3.9999999701976776,31,24.79677409510459,31,31
2019-08,A347,CAMPOS SALES,CE,0.0,31,25.495161210336992,31,31
2019-09,A347,CAMPOS SALES,CE,0.0,30,27.745000139872232,30,30
2019-10,A347,CAMPOS SALES,CE,,14,,13,31
2019-11,A347,CAMPOS SALES,CE,,0,,0,30
2019-12,A347,CAMPOS SALES,CE,8.399999767541885,27,28.762962835806388,27,31
2010-01,A201,BELEM,PA,318.2000024318695,30,27.82903225191178,31,31
2010-02,A201,BELEM,PA,190.00000129640102,28,28.335714203970774,28,28
2010-03,A201,BELEM,PA,302.59999726712704,29,28.88870956051734,31,31
2010-04,A201,BELEM,PA,431.599998742342,30,28.336666425069172,30,30
2010-05,A201,BELEM,PA,419.60000175237656,31,28.60322586182625,31,31
2010-06,A201,BELEM,PA,146.39999935030937,30,28.12166674931844,30,30
